song_id,valence_mean,valence_std,arousal_mean,arousal_std,valence,arousal,spec_path,Genre,genre_id,segment_id
135,3.7,2.24,3.5,1.43,0.4111111111111111,0.3888888888888889,data/deam/DEAM_spectrograms_shiv/135_seg1.npy,classical,0,135_seg1
135,3.7,2.24,3.5,1.43,0.4111111111111111,0.3888888888888889,data/deam/DEAM_spectrograms_shiv/135_seg2.npy,classical,0,135_seg2
136,6.8,1.33,6.2,1.08,0.7555555555555555,0.6888888888888889,data/deam/DEAM_spectrograms_shiv/136_seg0.npy,classical,0,136_seg0
136,6.8,1.33,6.2,1.08,0.7555555555555555,0.6888888888888889,data/deam/DEAM_spectrograms_shiv/136_seg1.npy,classical,0,136_seg1
136,6.8,1.33,6.2,1.08,0.7555555555555555,0.6888888888888889,data/deam/DEAM_spectrograms_shiv/136_seg2.npy,classical,0,136_seg2
137,4.3,1.68,5.8,1.33,0.4777777777777777,0.6444444444444444,data/deam/DEAM_spectrograms_shiv/137_seg0.npy,classical,0,137_seg0
137,4.3,1.68,5.8,1.33,0.4777777777777777,0.6444444444444444,data/deam/DEAM_spectrograms_shiv/137_seg1.npy,classical,0,137_seg1
137,4.3,1.68,5.8,1.33,0.4777777777777777,0.6444444444444444,data/deam/DEAM_spectrograms_shiv/137_seg2.npy,classical,0,137_seg2
138,3.8,2.64,2.4,0.92,0.4222222222222222,0.2666666666666666,data/deam/DEAM_spectrograms_shiv/138_seg0.npy,classical,0,138_seg0
138,3.8,2.64,2.4,0.92,0.4222222222222222,0.2666666666666666,data/deam/DEAM_spectrograms_shiv/138_seg1.npy,classical,0,138_seg1
138,3.8,2.64,2.4,0.92,0.4222222222222222,0.2666666666666666,data/deam/DEAM_spectrograms_shiv/138_seg2.npy,classical,0,138_seg2
140,4.2,1.47,4.5,2.01,0.4666666666666667,0.5,data/deam/DEAM_spectrograms_shiv/140_seg0.npy,classical,0,140_seg0
140,4.2,1.47,4.5,2.01,0.4666666666666667,0.5,data/deam/DEAM_spectrograms_shiv/140_seg1.npy,classical,0,140_seg1
140,4.2,1.47,4.5,2.01,0.4666666666666667,0.5,data/deam/DEAM_spectrograms_shiv/140_seg2.npy,classical,0,140_seg2
142,4.6,1.8,4.8,1.72,0.5111111111111111,0.5333333333333333,data/deam/DEAM_spectrograms_shiv/142_seg0.npy,classical,0,142_seg0
142,4.6,1.8,4.8,1.72,0.5111111111111111,0.5333333333333333,data/deam/DEAM_spectrograms_shiv/142_seg1.npy,classical,0,142_seg1
142,4.6,1.8,4.8,1.72,0.5111111111111111,0.5333333333333333,data/deam/DEAM_spectrograms_shiv/142_seg2.npy,classical,0,142_seg2
143,4.0,1.73,4.9,1.45,0.4444444444444444,0.5444444444444445,data/deam/DEAM_spectrograms_shiv/143_seg0.npy,classical,0,143_seg0
143,4.0,1.73,4.9,1.45,0.4444444444444444,0.5444444444444445,data/deam/DEAM_spectrograms_shiv/143_seg1.npy,classical,0,143_seg1
143,4.0,1.73,4.9,1.45,0.4444444444444444,0.5444444444444445,data/deam/DEAM_spectrograms_shiv/143_seg2.npy,classical,0,143_seg2
144,3.4,1.11,4.7,0.9,0.3777777777777777,0.5222222222222223,data/deam/DEAM_spectrograms_shiv/144_seg0.npy,classical,0,144_seg0
144,3.4,1.11,4.7,0.9,0.3777777777777777,0.5222222222222223,data/deam/DEAM_spectrograms_shiv/144_seg1.npy,classical,0,144_seg1
144,3.4,1.11,4.7,0.9,0.3777777777777777,0.5222222222222223,data/deam/DEAM_spectrograms_shiv/144_seg2.npy,classical,0,144_seg2
145,3.1,1.92,5.4,1.91,0.3444444444444444,0.6000000000000001,data/deam/DEAM_spectrograms_shiv/145_seg0.npy,classical,0,145_seg0
145,3.1,1.92,5.4,1.91,0.3444444444444444,0.6000000000000001,data/deam/DEAM_spectrograms_shiv/145_seg1.npy,classical,0,145_seg1
145,3.1,1.92,5.4,1.91,0.3444444444444444,0.6000000000000001,data/deam/DEAM_spectrograms_shiv/145_seg2.npy,classical,0,145_seg2
146,2.4,1.8,3.5,1.91,0.2666666666666666,0.3888888888888889,data/deam/DEAM_spectrograms_shiv/146_seg0.npy,classical,0,146_seg0
146,2.4,1.8,3.5,1.91,0.2666666666666666,0.3888888888888889,data/deam/DEAM_spectrograms_shiv/146_seg1.npy,classical,0,146_seg1
146,2.4,1.8,3.5,1.91,0.2666666666666666,0.3888888888888889,data/deam/DEAM_spectrograms_shiv/146_seg2.npy,classical,0,146_seg2
148,4.7,1.19,5.0,2.05,0.5222222222222223,0.5555555555555556,data/deam/DEAM_spectrograms_shiv/148_seg0.npy,classical,0,148_seg0
148,4.7,1.19,5.0,2.05,0.5222222222222223,0.5555555555555556,data/deam/DEAM_spectrograms_shiv/148_seg1.npy,classical,0,148_seg1
148,4.7,1.19,5.0,2.05,0.5222222222222223,0.5555555555555556,data/deam/DEAM_spectrograms_shiv/148_seg2.npy,classical,0,148_seg2
149,3.4,1.85,3.1,1.92,0.3777777777777777,0.3444444444444444,data/deam/DEAM_spectrograms_shiv/149_seg0.npy,classical,0,149_seg0
149,3.4,1.85,3.1,1.92,0.3777777777777777,0.3444444444444444,data/deam/DEAM_spectrograms_shiv/149_seg1.npy,classical,0,149_seg1
149,3.4,1.85,3.1,1.92,0.3777777777777777,0.3444444444444444,data/deam/DEAM_spectrograms_shiv/149_seg2.npy,classical,0,149_seg2
150,5.0,2.45,5.4,2.2,0.5555555555555556,0.6000000000000001,data/deam/DEAM_spectrograms_shiv/150_seg0.npy,classical,0,150_seg0
150,5.0,2.45,5.4,2.2,0.5555555555555556,0.6000000000000001,data/deam/DEAM_spectrograms_shiv/150_seg1.npy,classical,0,150_seg1
150,5.0,2.45,5.4,2.2,0.5555555555555556,0.6000000000000001,data/deam/DEAM_spectrograms_shiv/150_seg2.npy,classical,0,150_seg2
151,4.0,1.95,4.5,1.28,0.4444444444444444,0.5,data/deam/DEAM_spectrograms_shiv/151_seg0.npy,classical,0,151_seg0
151,4.0,1.95,4.5,1.28,0.4444444444444444,0.5,data/deam/DEAM_spectrograms_shiv/151_seg1.npy,classical,0,151_seg1
151,4.0,1.95,4.5,1.28,0.4444444444444444,0.5,data/deam/DEAM_spectrograms_shiv/151_seg2.npy,classical,0,151_seg2
152,4.4,1.62,5.6,1.43,0.4888888888888889,0.6222222222222222,data/deam/DEAM_spectrograms_shiv/152_seg0.npy,classical,0,152_seg0
152,4.4,1.62,5.6,1.43,0.4888888888888889,0.6222222222222222,data/deam/DEAM_spectrograms_shiv/152_seg1.npy,classical,0,152_seg1
152,4.4,1.62,5.6,1.43,0.4888888888888889,0.6222222222222222,data/deam/DEAM_spectrograms_shiv/152_seg2.npy,classical,0,152_seg2
153,3.9,1.92,4.5,1.69,0.4333333333333333,0.5,data/deam/DEAM_spectrograms_shiv/153_seg0.npy,classical,0,153_seg0
153,3.9,1.92,4.5,1.69,0.4333333333333333,0.5,data/deam/DEAM_spectrograms_shiv/153_seg1.npy,classical,0,153_seg1
153,3.9,1.92,4.5,1.69,0.4333333333333333,0.5,data/deam/DEAM_spectrograms_shiv/153_seg2.npy,classical,0,153_seg2
154,4.2,1.66,4.1,1.87,0.4666666666666667,0.4555555555555555,data/deam/DEAM_spectrograms_shiv/154_seg0.npy,classical,0,154_seg0
154,4.2,1.66,4.1,1.87,0.4666666666666667,0.4555555555555555,data/deam/DEAM_spectrograms_shiv/154_seg1.npy,classical,0,154_seg1
154,4.2,1.66,4.1,1.87,0.4666666666666667,0.4555555555555555,data/deam/DEAM_spectrograms_shiv/154_seg2.npy,classical,0,154_seg2
155,3.6,1.96,5.4,0.92,0.4,0.6000000000000001,data/deam/DEAM_spectrograms_shiv/155_seg0.npy,classical,0,155_seg0
155,3.6,1.96,5.4,0.92,0.4,0.6000000000000001,data/deam/DEAM_spectrograms_shiv/155_seg1.npy,classical,0,155_seg1
155,3.6,1.96,5.4,0.92,0.4,0.6000000000000001,data/deam/DEAM_spectrograms_shiv/155_seg2.npy,classical,0,155_seg2
156,6.4,1.2,6.7,0.46,0.7111111111111111,0.7444444444444445,data/deam/DEAM_spectrograms_shiv/156_seg0.npy,classical,0,156_seg0
156,6.4,1.2,6.7,0.46,0.7111111111111111,0.7444444444444445,data/deam/DEAM_spectrograms_shiv/156_seg1.npy,classical,0,156_seg1
156,6.4,1.2,6.7,0.46,0.7111111111111111,0.7444444444444445,data/deam/DEAM_spectrograms_shiv/156_seg2.npy,classical,0,156_seg2
157,4.0,1.67,6.2,1.08,0.4444444444444444,0.6888888888888889,data/deam/DEAM_spectrograms_shiv/157_seg0.npy,classical,0,157_seg0
157,4.0,1.67,6.2,1.08,0.4444444444444444,0.6888888888888889,data/deam/DEAM_spectrograms_shiv/157_seg1.npy,classical,0,157_seg1
157,4.0,1.67,6.2,1.08,0.4444444444444444,0.6888888888888889,data/deam/DEAM_spectrograms_shiv/157_seg2.npy,classical,0,157_seg2
158,2.1,0.7,3.6,1.43,0.2333333333333333,0.4,data/deam/DEAM_spectrograms_shiv/158_seg0.npy,classical,0,158_seg0
158,2.1,0.7,3.6,1.43,0.2333333333333333,0.4,data/deam/DEAM_spectrograms_shiv/158_seg1.npy,classical,0,158_seg1
158,2.1,0.7,3.6,1.43,0.2333333333333333,0.4,data/deam/DEAM_spectrograms_shiv/158_seg2.npy,classical,0,158_seg2
159,3.8,2.56,3.1,1.81,0.4222222222222222,0.3444444444444444,data/deam/DEAM_spectrograms_shiv/159_seg0.npy,classical,0,159_seg0
159,3.8,2.56,3.1,1.81,0.4222222222222222,0.3444444444444444,data/deam/DEAM_spectrograms_shiv/159_seg1.npy,classical,0,159_seg1
159,3.8,2.56,3.1,1.81,0.4222222222222222,0.3444444444444444,data/deam/DEAM_spectrograms_shiv/159_seg2.npy,classical,0,159_seg2
160,3.5,2.11,3.5,1.57,0.3888888888888889,0.3888888888888889,data/deam/DEAM_spectrograms_shiv/160_seg0.npy,classical,0,160_seg0
160,3.5,2.11,3.5,1.57,0.3888888888888889,0.3888888888888889,data/deam/DEAM_spectrograms_shiv/160_seg1.npy,classical,0,160_seg1
160,3.5,2.11,3.5,1.57,0.3888888888888889,0.3888888888888889,data/deam/DEAM_spectrograms_shiv/160_seg2.npy,classical,0,160_seg2
161,6.3,1.19,3.5,1.91,0.7,0.3888888888888889,data/deam/DEAM_spectrograms_shiv/161_seg0.npy,classical,0,161_seg0
161,6.3,1.19,3.5,1.91,0.7,0.3888888888888889,data/deam/DEAM_spectrograms_shiv/161_seg1.npy,classical,0,161_seg1
161,6.3,1.19,3.5,1.91,0.7,0.3888888888888889,data/deam/DEAM_spectrograms_shiv/161_seg2.npy,classical,0,161_seg2
162,3.7,1.68,4.6,1.02,0.4111111111111111,0.5111111111111111,data/deam/DEAM_spectrograms_shiv/162_seg0.npy,classical,0,162_seg0
162,3.7,1.68,4.6,1.02,0.4111111111111111,0.5111111111111111,data/deam/DEAM_spectrograms_shiv/162_seg1.npy,classical,0,162_seg1
162,3.7,1.68,4.6,1.02,0.4111111111111111,0.5111111111111111,data/deam/DEAM_spectrograms_shiv/162_seg2.npy,classical,0,162_seg2
163,3.6,1.28,4.5,1.36,0.4,0.5,data/deam/DEAM_spectrograms_shiv/163_seg0.npy,classical,0,163_seg0
163,3.6,1.28,4.5,1.36,0.4,0.5,data/deam/DEAM_spectrograms_shiv/163_seg1.npy,classical,0,163_seg1
163,3.6,1.28,4.5,1.36,0.4,0.5,data/deam/DEAM_spectrograms_shiv/163_seg2.npy,classical,0,163_seg2
164,4.1,1.7,2.9,1.97,0.4555555555555555,0.3222222222222222,data/deam/DEAM_spectrograms_shiv/164_seg0.npy,classical,0,164_seg0
164,4.1,1.7,2.9,1.97,0.4555555555555555,0.3222222222222222,data/deam/DEAM_spectrograms_shiv/164_seg1.npy,classical,0,164_seg1
164,4.1,1.7,2.9,1.97,0.4555555555555555,0.3222222222222222,data/deam/DEAM_spectrograms_shiv/164_seg2.npy,classical,0,164_seg2
166,3.1,1.45,4.2,1.08,0.3444444444444444,0.4666666666666667,data/deam/DEAM_spectrograms_shiv/166_seg0.npy,classical,0,166_seg0
166,3.1,1.45,4.2,1.08,0.3444444444444444,0.4666666666666667,data/deam/DEAM_spectrograms_shiv/166_seg1.npy,classical,0,166_seg1
166,3.1,1.45,4.2,1.08,0.3444444444444444,0.4666666666666667,data/deam/DEAM_spectrograms_shiv/166_seg2.npy,classical,0,166_seg2
167,2.7,1.35,3.3,1.62,0.3,0.3666666666666666,data/deam/DEAM_spectrograms_shiv/167_seg0.npy,classical,0,167_seg0
167,2.7,1.35,3.3,1.62,0.3,0.3666666666666666,data/deam/DEAM_spectrograms_shiv/167_seg1.npy,classical,0,167_seg1
167,2.7,1.35,3.3,1.62,0.3,0.3666666666666666,data/deam/DEAM_spectrograms_shiv/167_seg2.npy,classical,0,167_seg2
168,3.3,1.35,3.4,1.56,0.3666666666666666,0.3777777777777777,data/deam/DEAM_spectrograms_shiv/168_seg0.npy,classical,0,168_seg0
168,3.3,1.35,3.4,1.56,0.3666666666666666,0.3777777777777777,data/deam/DEAM_spectrograms_shiv/168_seg1.npy,classical,0,168_seg1
168,3.3,1.35,3.4,1.56,0.3666666666666666,0.3777777777777777,data/deam/DEAM_spectrograms_shiv/168_seg2.npy,classical,0,168_seg2
169,2.4,0.8,2.8,1.08,0.2666666666666666,0.3111111111111111,data/deam/DEAM_spectrograms_shiv/169_seg0.npy,classical,0,169_seg0
169,2.4,0.8,2.8,1.08,0.2666666666666666,0.3111111111111111,data/deam/DEAM_spectrograms_shiv/169_seg1.npy,classical,0,169_seg1
169,2.4,0.8,2.8,1.08,0.2666666666666666,0.3111111111111111,data/deam/DEAM_spectrograms_shiv/169_seg2.npy,classical,0,169_seg2
170,3.0,1.55,5.0,1.48,0.3333333333333333,0.5555555555555556,data/deam/DEAM_spectrograms_shiv/170_seg0.npy,classical,0,170_seg0
170,3.0,1.55,5.0,1.48,0.3333333333333333,0.5555555555555556,data/deam/DEAM_spectrograms_shiv/170_seg1.npy,classical,0,170_seg1
170,3.0,1.55,5.0,1.48,0.3333333333333333,0.5555555555555556,data/deam/DEAM_spectrograms_shiv/170_seg2.npy,classical,0,170_seg2
171,2.1,0.7,3.6,1.74,0.2333333333333333,0.4,data/deam/DEAM_spectrograms_shiv/171_seg0.npy,classical,0,171_seg0
171,2.1,0.7,3.6,1.74,0.2333333333333333,0.4,data/deam/DEAM_spectrograms_shiv/171_seg1.npy,classical,0,171_seg1
171,2.1,0.7,3.6,1.74,0.2333333333333333,0.4,data/deam/DEAM_spectrograms_shiv/171_seg2.npy,classical,0,171_seg2
172,3.8,2.23,5.0,2.24,0.4222222222222222,0.5555555555555556,data/deam/DEAM_spectrograms_shiv/172_seg0.npy,classical,0,172_seg0
172,3.8,2.23,5.0,2.24,0.4222222222222222,0.5555555555555556,data/deam/DEAM_spectrograms_shiv/172_seg1.npy,classical,0,172_seg1
172,3.8,2.23,5.0,2.24,0.4222222222222222,0.5555555555555556,data/deam/DEAM_spectrograms_shiv/172_seg2.npy,classical,0,172_seg2
173,4.6,1.69,2.2,1.17,0.5111111111111111,0.2444444444444444,data/deam/DEAM_spectrograms_shiv/173_seg0.npy,classical,0,173_seg0
173,4.6,1.69,2.2,1.17,0.5111111111111111,0.2444444444444444,data/deam/DEAM_spectrograms_shiv/173_seg1.npy,classical,0,173_seg1
173,4.6,1.69,2.2,1.17,0.5111111111111111,0.2444444444444444,data/deam/DEAM_spectrograms_shiv/173_seg2.npy,classical,0,173_seg2
174,4.0,1.61,3.8,1.4,0.4444444444444444,0.4222222222222222,data/deam/DEAM_spectrograms_shiv/174_seg0.npy,classical,0,174_seg0
174,4.0,1.61,3.8,1.4,0.4444444444444444,0.4222222222222222,data/deam/DEAM_spectrograms_shiv/174_seg1.npy,classical,0,174_seg1
174,4.0,1.61,3.8,1.4,0.4444444444444444,0.4222222222222222,data/deam/DEAM_spectrograms_shiv/174_seg2.npy,classical,0,174_seg2
175,3.7,1.35,4.3,1.55,0.4111111111111111,0.4777777777777777,data/deam/DEAM_spectrograms_shiv/175_seg0.npy,classical,0,175_seg0
175,3.7,1.35,4.3,1.55,0.4111111111111111,0.4777777777777777,data/deam/DEAM_spectrograms_shiv/175_seg1.npy,classical,0,175_seg1
175,3.7,1.35,4.3,1.55,0.4111111111111111,0.4777777777777777,data/deam/DEAM_spectrograms_shiv/175_seg2.npy,classical,0,175_seg2
176,2.4,1.62,3.9,1.58,0.2666666666666666,0.4333333333333333,data/deam/DEAM_spectrograms_shiv/176_seg0.npy,classical,0,176_seg0
176,2.4,1.62,3.9,1.58,0.2666666666666666,0.4333333333333333,data/deam/DEAM_spectrograms_shiv/176_seg1.npy,classical,0,176_seg1
176,2.4,1.62,3.9,1.58,0.2666666666666666,0.4333333333333333,data/deam/DEAM_spectrograms_shiv/176_seg2.npy,classical,0,176_seg2
177,4.8,1.4,5.6,1.74,0.5333333333333333,0.6222222222222222,data/deam/DEAM_spectrograms_shiv/177_seg0.npy,classical,0,177_seg0
177,4.8,1.4,5.6,1.74,0.5333333333333333,0.6222222222222222,data/deam/DEAM_spectrograms_shiv/177_seg1.npy,classical,0,177_seg1
177,4.8,1.4,5.6,1.74,0.5333333333333333,0.6222222222222222,data/deam/DEAM_spectrograms_shiv/177_seg2.npy,classical,0,177_seg2
178,2.8,2.09,3.7,2.1,0.3111111111111111,0.4111111111111111,data/deam/DEAM_spectrograms_shiv/178_seg0.npy,classical,0,178_seg0
178,2.8,2.09,3.7,2.1,0.3111111111111111,0.4111111111111111,data/deam/DEAM_spectrograms_shiv/178_seg1.npy,classical,0,178_seg1
178,2.8,2.09,3.7,2.1,0.3111111111111111,0.4111111111111111,data/deam/DEAM_spectrograms_shiv/178_seg2.npy,classical,0,178_seg2
179,5.2,2.04,6.0,1.95,0.5777777777777778,0.6666666666666666,data/deam/DEAM_spectrograms_shiv/179_seg0.npy,classical,0,179_seg0
179,5.2,2.04,6.0,1.95,0.5777777777777778,0.6666666666666666,data/deam/DEAM_spectrograms_shiv/179_seg1.npy,classical,0,179_seg1
179,5.2,2.04,6.0,1.95,0.5777777777777778,0.6666666666666666,data/deam/DEAM_spectrograms_shiv/179_seg2.npy,classical,0,179_seg2
180,4.8,1.89,5.9,1.37,0.5333333333333333,0.6555555555555556,data/deam/DEAM_spectrograms_shiv/180_seg0.npy,classical,0,180_seg0
180,4.8,1.89,5.9,1.37,0.5333333333333333,0.6555555555555556,data/deam/DEAM_spectrograms_shiv/180_seg1.npy,classical,0,180_seg1
180,4.8,1.89,5.9,1.37,0.5333333333333333,0.6555555555555556,data/deam/DEAM_spectrograms_shiv/180_seg2.npy,classical,0,180_seg2
181,3.7,2.1,2.5,0.92,0.4111111111111111,0.2777777777777778,data/deam/DEAM_spectrograms_shiv/181_seg0.npy,classical,0,181_seg0
181,3.7,2.1,2.5,0.92,0.4111111111111111,0.2777777777777778,data/deam/DEAM_spectrograms_shiv/181_seg1.npy,classical,0,181_seg1
181,3.7,2.1,2.5,0.92,0.4111111111111111,0.2777777777777778,data/deam/DEAM_spectrograms_shiv/181_seg2.npy,classical,0,181_seg2
182,2.2,0.87,3.7,2.05,0.2444444444444444,0.4111111111111111,data/deam/DEAM_spectrograms_shiv/182_seg0.npy,classical,0,182_seg0
182,2.2,0.87,3.7,2.05,0.2444444444444444,0.4111111111111111,data/deam/DEAM_spectrograms_shiv/182_seg1.npy,classical,0,182_seg1
182,2.2,0.87,3.7,2.05,0.2444444444444444,0.4111111111111111,data/deam/DEAM_spectrograms_shiv/182_seg2.npy,classical,0,182_seg2
184,3.6,1.85,3.4,1.11,0.4,0.3777777777777777,data/deam/DEAM_spectrograms_shiv/184_seg0.npy,classical,0,184_seg0
184,3.6,1.85,3.4,1.11,0.4,0.3777777777777777,data/deam/DEAM_spectrograms_shiv/184_seg1.npy,classical,0,184_seg1
184,3.6,1.85,3.4,1.11,0.4,0.3777777777777777,data/deam/DEAM_spectrograms_shiv/184_seg2.npy,classical,0,184_seg2
185,4.9,1.92,4.6,1.36,0.5444444444444445,0.5111111111111111,data/deam/DEAM_spectrograms_shiv/185_seg0.npy,classical,0,185_seg0
185,4.9,1.92,4.6,1.36,0.5444444444444445,0.5111111111111111,data/deam/DEAM_spectrograms_shiv/185_seg1.npy,classical,0,185_seg1
185,4.9,1.92,4.6,1.36,0.5444444444444445,0.5111111111111111,data/deam/DEAM_spectrograms_shiv/185_seg2.npy,classical,0,185_seg2
186,3.7,1.68,4.0,1.61,0.4111111111111111,0.4444444444444444,data/deam/DEAM_spectrograms_shiv/186_seg0.npy,classical,0,186_seg0
186,3.7,1.68,4.0,1.61,0.4111111111111111,0.4444444444444444,data/deam/DEAM_spectrograms_shiv/186_seg1.npy,classical,0,186_seg1
186,3.7,1.68,4.0,1.61,0.4111111111111111,0.4444444444444444,data/deam/DEAM_spectrograms_shiv/186_seg2.npy,classical,0,186_seg2
187,2.5,1.86,3.7,1.95,0.2777777777777778,0.4111111111111111,data/deam/DEAM_spectrograms_shiv/187_seg0.npy,classical,0,187_seg0
187,2.5,1.86,3.7,1.95,0.2777777777777778,0.4111111111111111,data/deam/DEAM_spectrograms_shiv/187_seg1.npy,classical,0,187_seg1
187,2.5,1.86,3.7,1.95,0.2777777777777778,0.4111111111111111,data/deam/DEAM_spectrograms_shiv/187_seg2.npy,classical,0,187_seg2
188,4.0,1.55,3.3,1.55,0.4444444444444444,0.3666666666666666,data/deam/DEAM_spectrograms_shiv/188_seg0.npy,classical,0,188_seg0
188,4.0,1.55,3.3,1.55,0.4444444444444444,0.3666666666666666,data/deam/DEAM_spectrograms_shiv/188_seg1.npy,classical,0,188_seg1
188,4.0,1.55,3.3,1.55,0.4444444444444444,0.3666666666666666,data/deam/DEAM_spectrograms_shiv/188_seg2.npy,classical,0,188_seg2
189,6.5,1.63,7.1,1.58,0.7222222222222222,0.7888888888888889,data/deam/DEAM_spectrograms_shiv/189_seg0.npy,classical,0,189_seg0
189,6.5,1.63,7.1,1.58,0.7222222222222222,0.7888888888888889,data/deam/DEAM_spectrograms_shiv/189_seg1.npy,classical,0,189_seg1
189,6.5,1.63,7.1,1.58,0.7222222222222222,0.7888888888888889,data/deam/DEAM_spectrograms_shiv/189_seg2.npy,classical,0,189_seg2
190,2.8,1.83,3.1,1.3,0.3111111111111111,0.3444444444444444,data/deam/DEAM_spectrograms_shiv/190_seg0.npy,classical,0,190_seg0
190,2.8,1.83,3.1,1.3,0.3111111111111111,0.3444444444444444,data/deam/DEAM_spectrograms_shiv/190_seg1.npy,classical,0,190_seg1
190,2.8,1.83,3.1,1.3,0.3111111111111111,0.3444444444444444,data/deam/DEAM_spectrograms_shiv/190_seg2.npy,classical,0,190_seg2
191,5.1,2.02,6.3,1.9,0.5666666666666667,0.7,data/deam/DEAM_spectrograms_shiv/191_seg0.npy,classical,0,191_seg0
191,5.1,2.02,6.3,1.9,0.5666666666666667,0.7,data/deam/DEAM_spectrograms_shiv/191_seg1.npy,classical,0,191_seg1
191,5.1,2.02,6.3,1.9,0.5666666666666667,0.7,data/deam/DEAM_spectrograms_shiv/191_seg2.npy,classical,0,191_seg2
192,5.8,0.6,6.1,0.54,0.6444444444444444,0.6777777777777777,data/deam/DEAM_spectrograms_shiv/192_seg0.npy,classical,0,192_seg0
192,5.8,0.6,6.1,0.54,0.6444444444444444,0.6777777777777777,data/deam/DEAM_spectrograms_shiv/192_seg1.npy,classical,0,192_seg1
192,5.8,0.6,6.1,0.54,0.6444444444444444,0.6777777777777777,data/deam/DEAM_spectrograms_shiv/192_seg2.npy,classical,0,192_seg2
193,4.1,1.81,3.0,1.34,0.4555555555555555,0.3333333333333333,data/deam/DEAM_spectrograms_shiv/193_seg0.npy,classical,0,193_seg0
193,4.1,1.81,3.0,1.34,0.4555555555555555,0.3333333333333333,data/deam/DEAM_spectrograms_shiv/193_seg1.npy,classical,0,193_seg1
