song_id,valence_mean,valence_std,arousal_mean,arousal_std,valence,arousal,spec_path,Genre,genre_id
50,3.6,1.02,4.8,1.08,0.4,0.5333333333333333,data/deam/DEAM_spectrograms/50.npy,Blues,1
52,4.6,1.11,5.1,1.81,0.5111111111111111,0.5666666666666667,data/deam/DEAM_spectrograms/52.npy,Blues,1
53,4.3,2.37,5.1,1.7,0.4777777777777777,0.5666666666666667,data/deam/DEAM_spectrograms/53.npy,Blues,1
54,3.1,1.58,3.3,1.62,0.3444444444444444,0.3666666666666666,data/deam/DEAM_spectrograms/54.npy,Blues,1
55,5.8,1.33,5.4,1.11,0.6444444444444444,0.6000000000000001,data/deam/DEAM_spectrograms/55.npy,Blues,1
56,6.4,1.43,5.8,1.4,0.7111111111111111,0.6444444444444444,data/deam/DEAM_spectrograms/56.npy,Blues,1
59,5.3,1.73,4.1,1.92,0.5888888888888889,0.4555555555555555,data/deam/DEAM_spectrograms/59.npy,Blues,1
60,4.3,1.49,6.4,0.49,0.4777777777777777,0.7111111111111111,data/deam/DEAM_spectrograms/60.npy,Blues,1
62,6.2,0.87,3.9,1.22,0.6888888888888889,0.4333333333333333,data/deam/DEAM_spectrograms/62.npy,Blues,1
64,3.6,1.28,4.9,1.58,0.4,0.5444444444444445,data/deam/DEAM_spectrograms/64.npy,Blues,1
65,6.4,1.43,5.8,1.83,0.7111111111111111,0.6444444444444444,data/deam/DEAM_spectrograms/65.npy,Blues,1
67,7.2,0.75,6.8,1.4,0.8,0.7555555555555555,data/deam/DEAM_spectrograms/67.npy,Blues,1
68,3.8,1.33,4.9,1.64,0.4222222222222222,0.5444444444444445,data/deam/DEAM_spectrograms/68.npy,Blues,1
69,3.2,0.87,3.9,0.83,0.3555555555555555,0.4333333333333333,data/deam/DEAM_spectrograms/69.npy,Blues,1
71,5.9,1.51,3.7,0.78,0.6555555555555556,0.4111111111111111,data/deam/DEAM_spectrograms/71.npy,Blues,1
73,5.8,1.72,5.6,1.74,0.6444444444444444,0.6222222222222222,data/deam/DEAM_spectrograms/73.npy,Blues,1
74,3.0,1.67,4.3,1.42,0.3333333333333333,0.4777777777777777,data/deam/DEAM_spectrograms/74.npy,Blues,1
76,4.3,1.42,3.2,1.83,0.4777777777777777,0.3555555555555555,data/deam/DEAM_spectrograms/76.npy,Blues,1
77,4.2,2.04,2.9,1.14,0.4666666666666667,0.3222222222222222,data/deam/DEAM_spectrograms/77.npy,Blues,1
78,3.4,1.56,3.9,1.92,0.3777777777777777,0.4333333333333333,data/deam/DEAM_spectrograms/78.npy,Blues,1
79,5.5,2.11,5.5,1.36,0.6111111111111112,0.6111111111111112,data/deam/DEAM_spectrograms/79.npy,Blues,1
80,6.0,1.34,5.1,1.37,0.6666666666666666,0.5666666666666667,data/deam/DEAM_spectrograms/80.npy,Blues,1
81,6.1,1.92,3.9,1.7,0.6777777777777777,0.4333333333333333,data/deam/DEAM_spectrograms/81.npy,Blues,1
82,2.9,1.45,3.5,1.63,0.3222222222222222,0.3888888888888889,data/deam/DEAM_spectrograms/82.npy,Blues,1
83,6.1,1.04,5.8,1.72,0.6777777777777777,0.6444444444444444,data/deam/DEAM_spectrograms/83.npy,Blues,1
84,5.9,2.02,5.6,1.74,0.6555555555555556,0.6222222222222222,data/deam/DEAM_spectrograms/84.npy,Blues,1
85,7.1,1.14,6.2,1.6,0.7888888888888889,0.6888888888888889,data/deam/DEAM_spectrograms/85.npy,Blues,1
86,5.4,1.62,5.6,1.2,0.6000000000000001,0.6222222222222222,data/deam/DEAM_spectrograms/86.npy,Blues,1
87,5.3,2.45,2.6,0.92,0.5888888888888889,0.2888888888888889,data/deam/DEAM_spectrograms/87.npy,Blues,1
89,4.5,2.29,4.8,2.04,0.5,0.5333333333333333,data/deam/DEAM_spectrograms/89.npy,Blues,1
90,4.3,1.73,4.2,1.72,0.4777777777777777,0.4666666666666667,data/deam/DEAM_spectrograms/90.npy,Blues,1
91,4.5,1.43,5.5,1.2,0.5,0.6111111111111112,data/deam/DEAM_spectrograms/91.npy,Blues,1
92,5.8,2.18,4.7,1.79,0.6444444444444444,0.5222222222222223,data/deam/DEAM_spectrograms/92.npy,Blues,1
95,3.3,1.85,4.6,2.2,0.3666666666666666,0.5111111111111111,data/deam/DEAM_spectrograms/95.npy,Blues,1
96,6.8,1.33,6.9,1.3,0.7555555555555555,0.7666666666666667,data/deam/DEAM_spectrograms/96.npy,Blues,1
98,4.3,1.73,2.7,1.42,0.4777777777777777,0.3,data/deam/DEAM_spectrograms/98.npy,Blues,1
99,4.3,1.85,4.1,1.97,0.4777777777777777,0.4555555555555555,data/deam/DEAM_spectrograms/99.npy,Blues,1
101,3.4,1.62,2.8,0.87,0.3777777777777777,0.3111111111111111,data/deam/DEAM_spectrograms/101.npy,Blues,1
102,6.5,0.92,5.4,1.56,0.7222222222222222,0.6000000000000001,data/deam/DEAM_spectrograms/102.npy,Blues,1
103,5.6,1.91,3.3,1.79,0.6222222222222222,0.3666666666666666,data/deam/DEAM_spectrograms/103.npy,Blues,1
104,6.1,1.81,3.3,1.79,0.6777777777777777,0.3666666666666666,data/deam/DEAM_spectrograms/104.npy,Blues,1
105,6.5,1.43,5.0,1.41,0.7222222222222222,0.5555555555555556,data/deam/DEAM_spectrograms/105.npy,Blues,1
106,4.6,1.5,3.3,1.19,0.5111111111111111,0.3666666666666666,data/deam/DEAM_spectrograms/106.npy,Blues,1
107,6.0,2.0,4.8,2.14,0.6666666666666666,0.5333333333333333,data/deam/DEAM_spectrograms/107.npy,Blues,1
108,4.5,1.63,4.2,1.94,0.5,0.4666666666666667,data/deam/DEAM_spectrograms/108.npy,Blues,1
109,4.4,2.24,4.5,1.5,0.4888888888888889,0.5,data/deam/DEAM_spectrograms/109.npy,Blues,1
110,4.4,1.8,2.8,0.87,0.4888888888888889,0.3111111111111111,data/deam/DEAM_spectrograms/110.npy,Blues,1
111,5.3,1.27,5.3,1.42,0.5888888888888889,0.5888888888888889,data/deam/DEAM_spectrograms/111.npy,Blues,1
113,5.4,1.28,3.8,0.87,0.6000000000000001,0.4222222222222222,data/deam/DEAM_spectrograms/113.npy,Blues,1
114,4.8,0.75,5.7,0.9,0.5333333333333333,0.6333333333333333,data/deam/DEAM_spectrograms/114.npy,Blues,1
115,8.4,0.66,7.8,1.17,0.9333333333333332,0.8666666666666667,data/deam/DEAM_spectrograms/115.npy,Blues,1
117,3.9,1.45,5.0,1.73,0.4333333333333333,0.5555555555555556,data/deam/DEAM_spectrograms/117.npy,Blues,1
118,4.9,1.92,4.6,1.85,0.5444444444444445,0.5111111111111111,data/deam/DEAM_spectrograms/118.npy,Blues,1
119,4.3,2.28,3.2,1.25,0.4777777777777777,0.3555555555555555,data/deam/DEAM_spectrograms/119.npy,Blues,1
120,3.8,1.6,5.0,1.61,0.4222222222222222,0.5555555555555556,data/deam/DEAM_spectrograms/120.npy,Blues,1
121,3.1,0.83,3.9,1.51,0.3444444444444444,0.4333333333333333,data/deam/DEAM_spectrograms/121.npy,Blues,1
123,6.1,1.58,6.2,1.47,0.6777777777777777,0.6888888888888889,data/deam/DEAM_spectrograms/123.npy,Blues,1
124,3.7,1.27,2.8,0.75,0.4111111111111111,0.3111111111111111,data/deam/DEAM_spectrograms/124.npy,Blues,1
125,4.5,1.86,4.2,1.33,0.5,0.4666666666666667,data/deam/DEAM_spectrograms/125.npy,Blues,1
126,5.1,1.64,6.1,1.37,0.5666666666666667,0.6777777777777777,data/deam/DEAM_spectrograms/126.npy,Classical,7
128,3.6,1.43,4.0,1.55,0.4,0.4444444444444444,data/deam/DEAM_spectrograms/128.npy,Classical,7
129,4.2,1.72,6.0,1.67,0.4666666666666667,0.6666666666666666,data/deam/DEAM_spectrograms/129.npy,Classical,7
130,3.3,1.42,4.2,1.33,0.3666666666666666,0.4666666666666667,data/deam/DEAM_spectrograms/130.npy,Classical,7
131,6.1,1.04,4.9,1.64,0.6777777777777777,0.5444444444444445,data/deam/DEAM_spectrograms/131.npy,Classical,7
133,2.8,1.99,2.2,1.17,0.3111111111111111,0.2444444444444444,data/deam/DEAM_spectrograms/133.npy,Classical,7
134,5.4,1.74,6.0,1.18,0.6000000000000001,0.6666666666666666,data/deam/DEAM_spectrograms/134.npy,Classical,7
135,3.7,2.24,3.5,1.43,0.4111111111111111,0.3888888888888889,data/deam/DEAM_spectrograms/135.npy,Classical,7
136,6.8,1.33,6.2,1.08,0.7555555555555555,0.6888888888888889,data/deam/DEAM_spectrograms/136.npy,Classical,7
137,4.3,1.68,5.8,1.33,0.4777777777777777,0.6444444444444444,data/deam/DEAM_spectrograms/137.npy,Classical,7
138,3.8,2.64,2.4,0.92,0.4222222222222222,0.2666666666666666,data/deam/DEAM_spectrograms/138.npy,Classical,7
140,4.2,1.47,4.5,2.01,0.4666666666666667,0.5,data/deam/DEAM_spectrograms/140.npy,Classical,7
143,4.0,1.73,4.9,1.45,0.4444444444444444,0.5444444444444445,data/deam/DEAM_spectrograms/143.npy,Classical,7
145,3.1,1.92,5.4,1.91,0.3444444444444444,0.6000000000000001,data/deam/DEAM_spectrograms/145.npy,Classical,7
146,2.4,1.8,3.5,1.91,0.2666666666666666,0.3888888888888889,data/deam/DEAM_spectrograms/146.npy,Classical,7
148,4.7,1.19,5.0,2.05,0.5222222222222223,0.5555555555555556,data/deam/DEAM_spectrograms/148.npy,Classical,7
149,3.4,1.85,3.1,1.92,0.3777777777777777,0.3444444444444444,data/deam/DEAM_spectrograms/149.npy,Classical,7
151,4.0,1.95,4.5,1.28,0.4444444444444444,0.5,data/deam/DEAM_spectrograms/151.npy,Classical,7
152,4.4,1.62,5.6,1.43,0.4888888888888889,0.6222222222222222,data/deam/DEAM_spectrograms/152.npy,Classical,7
153,3.9,1.92,4.5,1.69,0.4333333333333333,0.5,data/deam/DEAM_spectrograms/153.npy,Classical,7
155,3.6,1.96,5.4,0.92,0.4,0.6000000000000001,data/deam/DEAM_spectrograms/155.npy,Classical,7
159,3.8,2.56,3.1,1.81,0.4222222222222222,0.3444444444444444,data/deam/DEAM_spectrograms/159.npy,Classical,7
160,3.5,2.11,3.5,1.57,0.3888888888888889,0.3888888888888889,data/deam/DEAM_spectrograms/160.npy,Classical,7
163,3.6,1.28,4.5,1.36,0.4,0.5,data/deam/DEAM_spectrograms/163.npy,Classical,7
166,3.1,1.45,4.2,1.08,0.3444444444444444,0.4666666666666667,data/deam/DEAM_spectrograms/166.npy,Classical,7
167,2.7,1.35,3.3,1.62,0.3,0.3666666666666666,data/deam/DEAM_spectrograms/167.npy,Classical,7
168,3.3,1.35,3.4,1.56,0.3666666666666666,0.3777777777777777,data/deam/DEAM_spectrograms/168.npy,Classical,7
169,2.4,0.8,2.8,1.08,0.2666666666666666,0.3111111111111111,data/deam/DEAM_spectrograms/169.npy,Classical,7
171,2.1,0.7,3.6,1.74,0.2333333333333333,0.4,data/deam/DEAM_spectrograms/171.npy,Classical,7
172,3.8,2.23,5.0,2.24,0.4222222222222222,0.5555555555555556,data/deam/DEAM_spectrograms/172.npy,Classical,7
173,4.6,1.69,2.2,1.17,0.5111111111111111,0.2444444444444444,data/deam/DEAM_spectrograms/173.npy,Classical,7
174,4.0,1.61,3.8,1.4,0.4444444444444444,0.4222222222222222,data/deam/DEAM_spectrograms/174.npy,Classical,7
175,3.7,1.35,4.3,1.55,0.4111111111111111,0.4777777777777777,data/deam/DEAM_spectrograms/175.npy,Classical,7
176,2.4,1.62,3.9,1.58,0.2666666666666666,0.4333333333333333,data/deam/DEAM_spectrograms/176.npy,Classical,7
177,4.8,1.4,5.6,1.74,0.5333333333333333,0.6222222222222222,data/deam/DEAM_spectrograms/177.npy,Classical,7
178,2.8,2.09,3.7,2.1,0.3111111111111111,0.4111111111111111,data/deam/DEAM_spectrograms/178.npy,Classical,7
179,5.2,2.04,6.0,1.95,0.5777777777777778,0.6666666666666666,data/deam/DEAM_spectrograms/179.npy,Classical,7
180,4.8,1.89,5.9,1.37,0.5333333333333333,0.6555555555555556,data/deam/DEAM_spectrograms/180.npy,Classical,7
181,3.7,2.1,2.5,0.92,0.4111111111111111,0.2777777777777778,data/deam/DEAM_spectrograms/181.npy,Classical,7
182,2.2,0.87,3.7,2.05,0.2444444444444444,0.4111111111111111,data/deam/DEAM_spectrograms/182.npy,Classical,7
184,3.6,1.85,3.4,1.11,0.4,0.3777777777777777,data/deam/DEAM_spectrograms/184.npy,Classical,7
185,4.9,1.92,4.6,1.36,0.5444444444444445,0.5111111111111111,data/deam/DEAM_spectrograms/185.npy,Classical,7
186,3.7,1.68,4.0,1.61,0.4111111111111111,0.4444444444444444,data/deam/DEAM_spectrograms/186.npy,Classical,7
187,2.5,1.86,3.7,1.95,0.2777777777777778,0.4111111111111111,data/deam/DEAM_spectrograms/187.npy,Classical,7
189,6.5,1.63,7.1,1.58,0.7222222222222222,0.7888888888888889,data/deam/DEAM_spectrograms/189.npy,Classical,7
190,2.8,1.83,3.1,1.3,0.3111111111111111,0.3444444444444444,data/deam/DEAM_spectrograms/190.npy,Classical,7
192,5.8,0.6,6.1,0.54,0.6444444444444444,0.6777777777777777,data/deam/DEAM_spectrograms/192.npy,Classical,7
193,4.1,1.81,3.0,1.34,0.4555555555555555,0.3333333333333333,data/deam/DEAM_spectrograms/193.npy,Classical,7
194,2.7,1.79,4.7,1.27,0.3,0.5222222222222223,data/deam/DEAM_spectrograms/194.npy,Classical,7
195,4.2,1.94,2.7,0.78,0.4666666666666667,0.3,data/deam/DEAM_spectrograms/195.npy,Classical,7
196,4.3,1.68,4.5,1.63,0.4777777777777777,0.5,data/deam/DEAM_spectrograms/196.npy,Classical,7
197,2.2,1.4,2.8,1.33,0.2444444444444444,0.3111111111111111,data/deam/DEAM_spectrograms/197.npy,Classical,7
198,1.9,0.7,3.3,1.79,0.2111111111111111,0.3666666666666666,data/deam/DEAM_spectrograms/198.npy,Classical,7
199,5.3,1.49,5.7,1.27,0.5888888888888889,0.6333333333333333,data/deam/DEAM_spectrograms/199.npy,Classical,7
201,3.7,1.49,4.8,1.54,0.4111111111111111,0.5333333333333333,data/deam/DEAM_spectrograms/201.npy,Classical,7
202,4.6,1.36,5.2,1.4,0.5111111111111111,0.5777777777777778,data/deam/DEAM_spectrograms/202.npy,Classical,7
203,3.5,1.96,4.8,1.66,0.3888888888888889,0.5333333333333333,data/deam/DEAM_spectrograms/203.npy,Classical,7
204,3.6,2.01,2.2,0.98,0.4,0.2444444444444444,data/deam/DEAM_spectrograms/204.npy,Classical,7
205,3.0,1.41,4.5,2.01,0.3333333333333333,0.5,data/deam/DEAM_spectrograms/205.npy,Classical,7
206,2.3,0.78,2.6,1.02,0.2555555555555555,0.2888888888888889,data/deam/DEAM_spectrograms/206.npy,Classical,7
207,4.8,2.09,4.8,2.44,0.5333333333333333,0.5333333333333333,data/deam/DEAM_spectrograms/207.npy,Classical,7
208,4.8,2.04,6.5,1.02,0.5333333333333333,0.7222222222222222,data/deam/DEAM_spectrograms/208.npy,Classical,7
211,3.1,1.22,4.9,0.83,0.3444444444444444,0.5444444444444445,data/deam/DEAM_spectrograms/211.npy,Classical,7
212,4.6,1.56,5.4,1.8,0.5111111111111111,0.6000000000000001,data/deam/DEAM_spectrograms/212.npy,Classical,7
213,2.6,1.5,2.5,1.63,0.2888888888888889,0.2777777777777778,data/deam/DEAM_spectrograms/213.npy,Classical,7
214,3.6,1.96,4.1,1.58,0.4,0.4555555555555555,data/deam/DEAM_spectrograms/214.npy,Classical,7
215,3.2,2.09,2.6,1.2,0.3555555555555555,0.2888888888888889,data/deam/DEAM_spectrograms/215.npy,Classical,7
216,4.5,1.57,5.3,1.1,0.5,0.5888888888888889,data/deam/DEAM_spectrograms/216.npy,Classical,7
218,2.9,1.37,4.0,1.48,0.3222222222222222,0.4444444444444444,data/deam/DEAM_spectrograms/218.npy,Classical,7
219,2.4,0.8,3.8,1.47,0.2666666666666666,0.4222222222222222,data/deam/DEAM_spectrograms/219.npy,Classical,7
220,4.1,1.51,3.4,1.02,0.4555555555555555,0.3777777777777777,data/deam/DEAM_spectrograms/220.npy,Classical,7
221,4.3,1.55,3.4,1.8,0.4777777777777777,0.3777777777777777,data/deam/DEAM_spectrograms/221.npy,Classical,7
222,3.8,1.33,4.3,2.37,0.4222222222222222,0.4777777777777777,data/deam/DEAM_spectrograms/222.npy,Classical,7
223,2.2,1.08,3.5,2.16,0.2444444444444444,0.3888888888888889,data/deam/DEAM_spectrograms/223.npy,Classical,7
224,5.5,1.5,5.7,1.79,0.6111111111111112,0.6333333333333333,data/deam/DEAM_spectrograms/224.npy,Classical,7
226,4.9,1.7,5.0,1.55,0.5444444444444445,0.5555555555555556,data/deam/DEAM_spectrograms/226.npy,Classical,7
227,3.1,1.14,3.5,1.5,0.3444444444444444,0.3888888888888889,data/deam/DEAM_spectrograms/227.npy,Classical,7
229,4.8,1.6,4.8,1.47,0.5333333333333333,0.5333333333333333,data/deam/DEAM_spectrograms/229.npy,Classical,7
232,2.5,1.75,2.7,1.0,0.2777777777777778,0.3,data/deam/DEAM_spectrograms/232.npy,Classical,7
233,4.7,1.49,4.5,1.8,0.5222222222222223,0.5,data/deam/DEAM_spectrograms/233.npy,Classical,7
234,3.5,2.38,3.9,1.45,0.3888888888888889,0.4333333333333333,data/deam/DEAM_spectrograms/234.npy,Classical,7
236,2.5,1.5,2.4,1.2,0.2777777777777778,0.2666666666666666,data/deam/DEAM_spectrograms/236.npy,Classical,7
238,3.0,1.95,4.6,1.8,0.3333333333333333,0.5111111111111111,data/deam/DEAM_spectrograms/238.npy,Classical,7
239,2.3,1.9,3.3,1.55,0.2555555555555555,0.3666666666666666,data/deam/DEAM_spectrograms/239.npy,Classical,7
240,6.4,1.36,6.6,1.02,0.7111111111111111,0.7333333333333333,data/deam/DEAM_spectrograms/240.npy,Classical,7
241,4.1,2.12,4.6,1.36,0.4555555555555555,0.5111111111111111,data/deam/DEAM_spectrograms/241.npy,Classical,7
243,7.2,1.4,4.1,2.17,0.8,0.4555555555555555,data/deam/DEAM_spectrograms/243.npy,Classical,7
244,4.3,1.35,4.2,1.66,0.4777777777777777,0.4666666666666667,data/deam/DEAM_spectrograms/244.npy,Classical,7
245,4.2,1.99,6.1,1.58,0.4666666666666667,0.6777777777777777,data/deam/DEAM_spectrograms/245.npy,Classical,7
246,4.9,2.66,3.2,2.04,0.5444444444444445,0.3555555555555555,data/deam/DEAM_spectrograms/246.npy,Classical,7
250,3.4,2.06,3.6,1.36,0.3777777777777777,0.4,data/deam/DEAM_spectrograms/250.npy,Classical,7
253,6.6,1.56,2.5,0.81,0.7333333333333333,0.2777777777777778,data/deam/DEAM_spectrograms/253.npy,Country,29
254,5.3,2.28,7.4,1.11,0.5888888888888889,0.8222222222222223,data/deam/DEAM_spectrograms/254.npy,Country,29
257,7.6,1.5,6.9,1.7,0.8444444444444444,0.7666666666666667,data/deam/DEAM_spectrograms/257.npy,Country,29
260,5.3,1.42,3.6,1.62,0.5888888888888889,0.4,data/deam/DEAM_spectrograms/260.npy,Country,29
262,5.6,1.5,6.9,0.94,0.6222222222222222,0.7666666666666667,data/deam/DEAM_spectrograms/262.npy,Country,29
265,4.5,1.69,6.4,0.66,0.5,0.7111111111111111,data/deam/DEAM_spectrograms/265.npy,Country,29
266,3.6,1.5,4.8,1.94,0.4,0.5333333333333333,data/deam/DEAM_spectrograms/266.npy,Country,29
269,4.3,1.73,4.8,1.94,0.4777777777777777,0.5333333333333333,data/deam/DEAM_spectrograms/269.npy,Country,29
270,6.1,1.64,7.1,1.64,0.6777777777777777,0.7888888888888889,data/deam/DEAM_spectrograms/270.npy,Country,29
272,5.9,1.81,6.4,1.85,0.6555555555555556,0.7111111111111111,data/deam/DEAM_spectrograms/272.npy,Country,29
273,5.4,1.74,7.2,0.87,0.6000000000000001,0.8,data/deam/DEAM_spectrograms/273.npy,Country,29
274,7.7,0.9,6.0,2.0,0.8555555555555556,0.6666666666666666,data/deam/DEAM_spectrograms/274.npy,Country,29
275,5.3,1.42,5.5,1.02,0.5888888888888889,0.6111111111111112,data/deam/DEAM_spectrograms/275.npy,Country,29
276,6.1,1.51,5.3,1.68,0.6777777777777777,0.5888888888888889,data/deam/DEAM_spectrograms/276.npy,Country,29
278,5.5,2.06,5.1,1.64,0.6111111111111112,0.5666666666666667,data/deam/DEAM_spectrograms/278.npy,Country,29
279,3.6,1.2,4.7,1.42,0.4,0.5222222222222223,data/deam/DEAM_spectrograms/279.npy,Country,29
280,4.2,1.66,3.3,1.1,0.4666666666666667,0.3666666666666666,data/deam/DEAM_spectrograms/280.npy,Country,29
281,5.4,2.29,7.0,1.18,0.6000000000000001,0.7777777777777778,data/deam/DEAM_spectrograms/281.npy,Country,29
282,3.2,1.66,4.2,0.75,0.3555555555555555,0.4666666666666667,data/deam/DEAM_spectrograms/282.npy,Country,29
285,3.5,1.02,5.1,1.37,0.3888888888888889,0.5666666666666667,data/deam/DEAM_spectrograms/285.npy,Country,29
286,5.7,1.95,6.9,1.87,0.6333333333333333,0.7666666666666667,data/deam/DEAM_spectrograms/286.npy,Country,29
288,3.5,1.86,5.2,1.78,0.3888888888888889,0.5777777777777778,data/deam/DEAM_spectrograms/288.npy,Country,29
289,5.7,1.9,6.7,1.0,0.6333333333333333,0.7444444444444445,data/deam/DEAM_spectrograms/289.npy,Country,29
290,2.1,0.83,3.9,1.58,0.2333333333333333,0.4333333333333333,data/deam/DEAM_spectrograms/290.npy,Country,29
292,7.3,1.0,7.4,0.92,0.8111111111111111,0.8222222222222223,data/deam/DEAM_spectrograms/292.npy,Country,29
294,5.5,2.11,6.5,1.91,0.6111111111111112,0.7222222222222222,data/deam/DEAM_spectrograms/294.npy,Country,29
297,3.1,1.3,3.6,1.36,0.3444444444444444,0.4,data/deam/DEAM_spectrograms/297.npy,Country,29
298,4.0,1.73,5.4,1.69,0.4444444444444444,0.6000000000000001,data/deam/DEAM_spectrograms/298.npy,Country,29
299,2.8,1.89,4.3,1.27,0.3111111111111111,0.4777777777777777,data/deam/DEAM_spectrograms/299.npy,Country,29
300,6.8,1.08,4.5,1.86,0.7555555555555555,0.5,data/deam/DEAM_spectrograms/300.npy,Country,29
301,3.2,1.47,3.7,1.73,0.3555555555555555,0.4111111111111111,data/deam/DEAM_spectrograms/301.npy,Country,29
302,6.6,2.2,7.0,1.48,0.7333333333333333,0.7777777777777778,data/deam/DEAM_spectrograms/302.npy,Country,29
303,7.0,1.1,6.4,1.74,0.7777777777777778,0.7111111111111111,data/deam/DEAM_spectrograms/303.npy,Country,29
304,3.8,1.78,4.6,1.69,0.4222222222222222,0.5111111111111111,data/deam/DEAM_spectrograms/304.npy,Country,29
305,6.4,1.11,6.8,0.98,0.7111111111111111,0.7555555555555555,data/deam/DEAM_spectrograms/305.npy,Country,29
306,5.7,2.19,6.7,1.73,0.6333333333333333,0.7444444444444445,data/deam/DEAM_spectrograms/306.npy,Country,29
308,4.3,1.68,6.6,0.92,0.4777777777777777,0.7333333333333333,data/deam/DEAM_spectrograms/308.npy,Country,29
310,2.1,0.83,2.7,1.0,0.2333333333333333,0.3,data/deam/DEAM_spectrograms/310.npy,Country,29
311,5.8,1.6,6.9,0.94,0.6444444444444444,0.7666666666666667,data/deam/DEAM_spectrograms/311.npy,Country,29
313,3.6,1.36,5.3,1.27,0.4,0.5888888888888889,data/deam/DEAM_spectrograms/313.npy,Country,29
314,5.8,1.17,5.9,1.22,0.6444444444444444,0.6555555555555556,data/deam/DEAM_spectrograms/314.npy,Country,29
315,6.4,1.43,7.5,0.81,0.7111111111111111,0.8333333333333334,data/deam/DEAM_spectrograms/315.npy,Country,29
316,2.8,1.33,3.5,1.96,0.3111111111111111,0.3888888888888889,data/deam/DEAM_spectrograms/316.npy,Country,29
317,6.1,1.7,4.3,1.35,0.6777777777777777,0.4777777777777777,data/deam/DEAM_spectrograms/317.npy,Country,29
318,5.9,1.7,5.9,1.45,0.6555555555555556,0.6555555555555556,data/deam/DEAM_spectrograms/318.npy,Country,29
319,4.5,1.96,6.6,0.8,0.5,0.7333333333333333,data/deam/DEAM_spectrograms/319.npy,Country,29
320,7.4,1.28,6.6,1.43,0.8222222222222223,0.7333333333333333,data/deam/DEAM_spectrograms/320.npy,Country,29
321,7.3,0.78,6.0,1.73,0.8111111111111111,0.6666666666666666,data/deam/DEAM_spectrograms/321.npy,Country,29
324,3.3,1.68,4.7,1.42,0.3666666666666666,0.5222222222222223,data/deam/DEAM_spectrograms/324.npy,Country,29
326,5.4,1.56,7.2,1.25,0.6000000000000001,0.8,data/deam/DEAM_spectrograms/326.npy,Country,29
327,6.0,1.34,7.1,1.3,0.6666666666666666,0.7888888888888889,data/deam/DEAM_spectrograms/327.npy,Country,29
